word,page,radical,count,code,hanyu
󳐈,235,󳝕,3,mhyxn,1、棚；2、（戳嘎耄（mào），彝族红白喜事场种的事务总管）；
󳐉,290,󳝕,3,mthxn,封闭严实（多指房间）
󳐊,378,󳝕,3,mhgxn,抖（掉灰尘）
󳐋,21,󳝕,4,mthhxm,（同）情
󳐌,203,󳝕,4,mgjxn,了（时态助词、过去式）
󳐍,373,󳝕,4,mthfxn,（重叠词缀）
󳐎,378,󳝕,4,mpghxn,那
󳐏,27,󳝕,5,mygjxn,（花）盛开
󳐐,344,󳝕,5,mgkxn,麻木
󳐑,369,󳝕,6,mjpghxn,（麻疹、天花）
󳐒,53,󳝕,7,mddxn,1、靠拢；2、（跟随）；
󳐓,235,󳝕,7,mggggggxn,剃
󳐔,375,󳝕,7,mfgdxn,弈（弈人（与古濮人同见于彝文古书））
󳐕,161,󳝖,2,jjxn,狐（狸）
󳐖,379,󳝖,2,jyxn,茂（盛）
󳐗,343,󳝖,3,jhyxn,（果吉、彝族家支名）
󳐘,73,󳝗,2,zgxz,1、猪；2、亥（地支数）；
󳐙,253,󳝗,3,zghxc,1、楔（xie）子；2、加（楔子）；
󳐚,350,󳝗,4,zfgxc,1、直；2、正；
󳐛,16,󳝘,3,hhyxc,（不会产崽的母畜）
󳐜,73,󳝘,3,hhhxm,（豹、狼等）叫
󳐝,129,󳝘,3,hhfxz,居住治理
󳐞,189,󳝘,3,hhgxz,银子
󳐟,256,󳝘,3,hhmxn,长
󳐠,89,󳝘,4,hhhgxm,滗（挡住渣滓或泡着的东西，把液体到或舀出来）
󳐡,97,󳝘,4,hhgjxz,（陶瓷）
󳐢,105,󳝘,4,hhghxm,1、把（用具量词）；2、张（量词）；3、架；4、支；5、盏；
󳐣,202,󳝘,4,jhhhxz,蝶
󳐤,275,󳝘,4,hhpjxc,（形容个子矮小）
󳐥,73,󳝘,5,hhbhxn,护膝（古代打仗时作护腿用品）
󳐦,79,󳝘,5,hhjhxn,寸
󳐧,79,󳝘,5,hhkxn,节、关节
󳐨,96,󳝘,5,hhjthxv,（神位）
󳐩,105,󳝘,5,hhgfhxn,幢（zhuang）
󳐪,256,󳝘,5,hhgggxn,（奉养）
󳐫,256,󳝘,5,hhgjthxv,锣
󳐬,261,󳝘,5,hhghgxn,折磨
󳐭,333,󳝘,5,hhghgxn,（哪里）
󳐮,372,󳝘,5,hhfhxc,有
󳐯,48,󳝘,6,hhpghgxn,划（豆腐）
󳐰,48,󳝘,6,hhkmxn,1、盖；2、罩；
󳐱,72,󳝘,6,hhdhxz,祖灵
󳐲,140,󳝘,6,hhghghxn,归附
󳐳,326,󳝘,6,hhfjhxn,（物品、东西）
󳐴,67,󳝘,7,hhpffxc,灾难
󳐵,121,󳝘,7,hhgthhhxn,（昏沉沉）
󳐶,287,󳝘,7,hhthgjxn,铜
󳐷,375,󳝘,7,hhgphphxn,百合
󳐸,375,󳝘,7,hhfhhhxn,1、（母鸡）叫；2、呃（象声词）；
󳐹,154,󳝘,9,hhffgfxb,停止
󳐺,5,󳝙,3,hgjxc,匾
󳐻,27,󳝙,3,hgfxz,供养
󳐼,30,󳝙,3,hggxn,（快速）旋转
󳐽,65,󳝙,3,hgfxn,生意（古语）
󳐾,76,󳝙,3,hgpxc,（小腿肚）
󳐿,80,󳝙,3,hgmxn,（螳螂）
󳑀,80,󳝙,3,hgmxz,1、刁难；2、责难、责备；
󳑁,134,󳝙,3,hggxn,1、树立、建立；2、举；3、塑（像）；
󳑂,143,󳝙,3,hgyxc,别、莫、勿
󳑃,185,󳝙,3,hggxz,1、旧；2、古；3、庚（天干第七位）；
󳑄,185,󳝙,3,hggxz,（灰尘）
󳑅,246,󳝙,3,hghxz,牲畜
󳑆,264,󳝙,3,hgfxn,盖（名词）
󳑇,342,󳝙,3,hgpxn,揉、抟（tuán）、挼（ruó）
󳑈,366,󳝙,3,hgbxn,裙子
󳑉,58,󳝙,4,hggpxn,风箱
󳑊,58,󳝙,4,hgggxn,（瓢）
󳑋,62,󳝙,4,hgghxz,哑
󳑌,72,󳝙,4,hgghxn,买
󳑍,79,󳝙,4,hghgxn,堆砌
󳑎,85,󳝙,4,hghgxm,1、立（起）；2、竖（起）；
󳑏,138,󳝙,4,hgddxm,（导线架）
󳑐,139,󳝙,4,hggdxz,按
󳑑,178,󳝙,4,hghgxn,你们
󳑒,202,󳝙,4,jhhgxn,1、（花）朵；2、（木禄、彝语指云南弥勒县）；
󳑓,203,󳝙,4,hgghxz,（腮帮子）
󳑔,261,󳝙,4,hgehxn,（摇）摆
󳑕,267,󳝙,4,hgphxc,1、漆（名词）；2、漆（动词）；3、（烟屎（积留在旱烟杆里像漆一样的汁））；
󳑖,283,󳝙,4,hgggxz,回、次
󳑗,298,󳝙,4,hgfmxn,（梭子）
󳑘,292,󳝙,4,hggmxn,听到
󳑙,306,󳝙,4,hgthxz,我们
󳑚,327,󳝙,4,hghgxz,1、梳子（名词）；2、梳（动词）；
󳑛,332,󳝙,4,hggdxn,犁
󳑜,335,󳝙,4,hgggxn,瓢
󳑝,15,󳝙,5,hghggxn,含化
󳑞,66,󳝙,5,hgdghxn,（枋板）
󳑟,74,󳝙,5,hggqhxv,叔叔
󳑠,80,󳝙,5,hgghhxz,（驮魂马，（旧彝族祭死者，用以表示马“驮”其魂）；
󳑡,104,󳝙,5,hghgdxn,1、齐；2、理齐；
󳑢,108,󳝙,5,hgghgxc,呻吟
󳑣,151,󳝙,5,hggghxn,们（同志们）
󳑤,167,󳝙,5,hghqgxn,（侄子，侄儿）
󳑥,226,󳝙,5,hgghgxn,哄、骗
󳑦,251,󳝙,5,hgfhxz,相好
󳑧,257,󳝙,5,jhhghxn,扇（量词）
󳑨,283,󳝙,5,hggghxz,1、形态、状态；2、状况；
󳑩,283,󳝙,5,hggoixn,胎子（斗笠胎子）
󳑪,298,󳝙,5,hgjgxz,（解说）
󳑫,311,󳝙,5,hghggxc,烟草、香烟
󳑬,315,󳝙,5,hgjthxv,（曾祖）
󳑭,317,󳝙,5,hggfgxv,（怪味）
󳑮,329,󳝙,5,hghggxz,（身体）
󳑯,340,󳝙,5,hggfxb,娶（妻）
󳑰,357,󳝙,5,hggghxb,我们
󳑱,358,󳝙,5,hggghxn,1、观瞻；2、展望；
󳑲,367,󳝙,5,hgpghxn,（天麻）
󳑳,371,󳝙,5,hggyhxc,（有气无力、无精打采）
󳑴,373,󳝙,5,hgghhxc,切（片）
󳑵,374,󳝙,5,hgghyxn,（大仓）
󳑶,374,󳝙,5,hgghhxn,方便
󳑷,26,󳝙,6,hggqfxn,（水灯芯，一种草的土名）
󳑸,31,󳝙,6,hghgghxn,破
󳑹,62,󳝙,6,hghgjxc,（石头）
󳑺,69,󳝙,6,hghgghxn,嘶叫
󳑻,96,󳝙,6,hgjjxc,（慎重）
󳑼,151,󳝙,6,hggghhxn,（身材）矮小
󳑽,199,󳝙,6,hgghghxc,（秋千）
󳑾,201,󳝙,6,hgghghxn,石（dan）（容量）
󳑿,225,󳝙,6,hggghgxn,（出殡）
󳒀,315,󳝙,6,hggjthxv,剔、修剪
󳒁,373,󳝙,6,hgghghxn,1、繁（殖）；2、（额非明宗，人名，汉文古籍记作安胜祖，彝族罗甸水西最后一世君长）；
󳒂,374,󳝙,6,hgghthxn,次、第二
󳒃,19,󳝙,7,hgyyhhxn,（陶瓷、金属等）碎片
󳒄,163,󳝙,7,hggddxm,燃（烧）
󳒅,241,󳝙,7,hgtfkxc,（设陷阱猎鸟兽）
󳒆,253,󳝙,7,hgfqqgxz,昌（盛）
󳒇,322,󳝙,7,hghgkxc,勾连
󳒈,353,󳝙,7,hghgkxc,（陶瓷）
󳒉,62,󳝙,8,hghgffxc,颗（粒）
󳒊,145,󳝙,8,hghgfhgxn,消灭（古语）
󳒋,180,󳝙,8,hghffqxn,1、增加、增多；2、涨（饭）；
󳒌,322,󳝙,8,hgtfffxv,（天花）
󳒍,93,󳝙,9,hgfhgfgxn,窝（量词）（一窝豆子）
󳒎,123,󳝙,9,hgfyyhghxm,庙（火神庙）
󳒏,180,󳝙,9,hgfffgxz,（繁殖、繁衍）
󳒐,322,󳝙,11,hggtffffxv,鲜（花）
󳒑,383,󳝙,11,hghgffhghxz,（口袋、挎包）
󳒒,10,󳝚,4,ggghxz,1、（拳头）；2、（胳膊）；
󳒓,36,󳝚,4,ggjjxz,（篾箩（腰围大，口径小，编织精细的））
󳒔,103,󳝚,4,ggggxn,（男子汉、大丈夫）
󳒕,303,󳝚,6,gghgghxn,（唠）叨
󳒖,281,󳝛,3,ghsxz,咽喉
󳒗,33,󳝛,4,ghjxz,1、（篱笆）；2、（当面羞人）；
󳒘,54,󳝛,4,ghhgxc,空，闲
󳒙,80,󳝛,4,ghhxz,毛（虫）
󳒚,155,󳝛,4,ghhdxm,（犁辕（yuan））
󳒛,384,󳝛,4,ghjxc,（连枷（一种脱粒的农具））
󳒜,294,󳝛,9,ghgghgghgxn,（争吵）
󳒝,25,󳝜,3,tffxz,块
󳒞,76,󳝜,3,tfhxc,1、疯；2、（牲畜）发情；
󳒟,173,󳝜,3,tfgxz,1、少；2、（皮聂，（古人名，与赤芤（[kōu）同为彝族先民中出现的第二君王））；
󳒠,211,󳝜,3,tfdxc,1、（眼）昏花；2、视力衰退；
󳒡,10,󳝜,4,tfjgxz,嘣（象声词）
󳒢,157,󳝜,4,tfghxn,1、（屁股、臀部）；2、（尾椎）；3、（山地）；
󳒣,217,󳝜,4,tfggxv,撕裂
󳒤,250,󳝜,4,tfghxc,定（了）
󳒥,349,󳝜,4,tfghxv,嘎（做嘎，（祭祖，超度祖灵））
󳒦,58,󳝜,5,tfhhhxc,（犁板）
󳒧,170,󳝜,5,tfghhxz,（藿麻）
󳒨,322,󳝜,5,tfgjxz,（护寨神）
󳒩,338,󳝜,6,tfjghxc,1、染料；2、蓝靛；
󳒪,57,󳝜,8,tfdffxz,鬃（zong）（马鬃、猪鬃）
󳒫,108,󳝝,3,ghjxm,（裙脚）
󳒬,126,󳝝,3,ghhxv,（十）一
󳒭,219,󳝝,3,ghghxm,褪（色）
󳒮,252,󳝝,3,hdgxz,称呼
󳒯,269,󳝝,3,ghyxn,惧
󳒰,321,󳝝,3,ghjxn,1、加；2、配种；
󳒱,321,󳝝,3,ghpxv,（醋水）
󳒲,83,󳝝,4,ghghxn,插
󳒳,108,󳝝,4,ghhhxm,好看
󳒴,125,󳝝,4,ghhgxn,吐
󳒵,138,󳝝,4,ghugxn,（顶）替
󳒶,155,󳝝,4,ghhgxz,恶（心）
󳒷,170,󳝝,4,ghhfxz,（形容词缀）（沉甸甸）
󳒸,211,󳝝,4,ghghxb,越过
󳒹,245,󳝝,4,ghghxn,断
󳒺,248,󳝝,4,ghghxz,1、（基业）；2、（阿哲，人名、汉文献记载的济火，彝族六祖慕齐齐的第25世孙；又名彝族支系名）；
󳒻,249,󳝝,4,ghghxb,咂
󳒼,257,󳝝,4,gqghxz,羞
󳒽,363,󳝝,4,ghepxv,（骨头）的前加词素
󳒾,15,󳝝,5,ghgjxm,沾
󳒿,110,󳝝,5,ghihhxm,1、发髻；2、缨（子）；
󳓀,121,󳝝,5,ghkxn,老实、忠厚
󳓁,144,󳝝,5,ghkxv,（感谢）
󳓂,182,󳝝,5,ghpghxn,穗
󳓃,186,󳝝,5,ghgfxv,征讨、讨伐
󳓄,187,󳝝,5,ghjhdxn,脱（衣服）
󳓅,235,󳝝,5,ghhggxc,削
󳓆,237,󳝝,5,ghpghxv,迁徙
󳓇,337,󳝝,5,gphthxv,服
󳓈,13,󳝝,6,ghhghhxz,搜查、抄
󳓉,16,󳝝,6,ghghghxn,（生血菜（用猪、鸡血等的生血加盐、香料拌合生吃））
󳓊,182,󳝝,6,ghpgghxn,（收落的庄稼）
󳓋,337,󳝝,6,ghfjxz,（连枷（一种脱粒的农具））
󳓌,343,󳝝,6,ghghjxn,芸豆、金豆、四季豆
󳓍,97,󳝝,7,ghighghxm,1、骟（母畜）；2、（苦荞）；
󳓎,210,󳝝,7,ghjhohixn,（核）仁
󳓏,313,󳝝,7,ghhgghqxn,（下（颗粒状的）雪）
󳓐,217,󳝝,8,ghghghghxn,（鸟）鸣（清晰之声）
󳓑,374,󳝝,8,ghghghghxm,烙
󳓒,217,󳝝,9,ghpjghghxm,1、（口齿）清楚；2、说（古语）、开口；
󳓓,29,󳝞,3,thgxz,1、分散、散开；2、散乱；
󳓔,37,󳝞,3,thhxz,（晒谷场上翻粮食食用的）刮板
󳓕,41,󳝞,3,thdxc,缴获
󳓖,96,󳝞,3,thhxc,1、洗；2、淘;
󳓗,96,󳝞,3,thgxc,火药
󳓘,112,󳝞,3,thsxz,杀
󳓙,126,󳝞,3,thhxc,敲
󳓚,134,󳝞,3,thfxn,（秧鸡）
󳓛,141,󳝞,3,thjxm,明锐
󳓜,156,󳝞,3,thhxn,1、出；2、冒；3、暴露；
󳓝,184,󳝞,3,gthxn,扬（稻子、豆类）
󳓞,276,󳝞,3,thpxn,数落
󳓟,284,󳝞,3,pthxn,回应
󳓠,298,󳝞,3,thgxz,（箍、栓、捏、拉、捶）紧
󳓡,316,󳝞,3,thgxz,绕、绾（wan）
󳓢,332,󳝞,3,fthxn,1、线；2、丝；
󳓣,351,󳝞,3,thqxz,聘请
󳓤,25,󳝞,4,fthxn,1、板、片；2、牌；
󳓥,37,󳝞,4,thghxz,倍（数）
󳓦,45,󳝞,4,hthgxc,（轿子）
󳓧,57,󳝞,4,thhyxn,（衣襟）
󳓨,84,󳝞,4,thioxm,章节
󳓩,94,󳝞,4,thghxm,卡
󳓪,101,󳝞,4,thgyxz,（疾病（泛称））
󳓫,112,󳝞,4,thhgxc,1、（花）谢；2、（史派，彝语指云南石屏）；3、（派德，彝语指云南新平县）；
󳓬,112,󳝞,4,thhuxn,戳
󳓭,208,󳝞,4,thghxn,（闩）门
󳓮,259,󳝞,4,thghxz,（说话伤人）
󳓯,265,󳝞,4,pthpxn,（健壮）
󳓰,265,󳝞,4,thppxm,1、（蚂蚁）；2、地上拖竹竿之声；
󳓱,276,󳝞,4,thfxz,（汆（cuān）烫）
󳓲,317,󳝞,4,thggxn,1、自（己）；2、我；
󳓳,331,󳝞,4,thyhxn,1、抢；2、夺；
󳓴,363,󳝞,4,thgjxm,（枪）
󳓵,13,󳝞,5,thpgpxm,骟（牛、猪）
󳓶,38,󳝞,5,thgioxz,1、（盖头帕（妇女头饰）；2、（包茅，俗名扁竹叶，彝族祭祀时，将包茅插在灵位之前，酒洒于其上，以示祭献神灵，古称“包茅缩酒”）；
󳓷,44,󳝞,5,thgjxz,山
󳓸,70,󳝞,5,thgjxz,开（花）
󳓹,99,󳝞,5,thhggxn,1、（树）棵；2、茎、干；
󳓺,109,󳝞,5,ththgxn,管事、作主
󳓻,219,󳝞,5,thdghxn,喜欢
󳓼,128,󳝞,5,thgghxm,（傻眼）
󳓽,169,󳝞,5,thgghxn,争论、辩论
󳓾,172,󳝞,5,thhhhxz,（泥泞）
󳓿,172,󳝞,5,thhghxn,摔跤
󳔀,172,󳝞,5,thhghxn,勒
󳔁,186,󳝞,5,thgfxn,曾孙
󳔂,233,󳝞,5,ththgxz,抬
󳔃,254,󳝞,5,thggpxn,泪
󳔄,278,󳝞,5,thdfxn,（机器）
󳔅,326,󳝞,5,thfdxm,（纽襻）
󳔆,334,󳝞,5,thkxn,张（口）
󳔇,341,󳝞,5,ghthgxn,裂（开）
󳔈,362,󳝞,5,thgggxv,修（枝）
󳔉,372,󳝞,5,thghgxz,（凤凰）
󳔊,107,󳝞,6,hthghgxn,（花）蕾
󳔋,141,󳝞,6,thfjxz,败、输
󳔌,333,󳝞,6,thgthgxn,点（播）
󳔍,373,󳝞,6,thgjhxz,（心）神
󳔎,23,󳝞,7,thkfxn,檬（树名）（檬树，又名姜子树、柚栗子树）
󳔏,26,󳝞,7,thgthhhxz,壅（yōng）（土）（把土或肥料培在植物的根上）
󳔐,70,󳝞,7,thggghgxn,花
󳔑,297,󳝞,7,thgggggxv,敬爱
󳔒,373,󳝞,7,thfhthxv,紫红色
󳔓,44,󳝟,3,ghhxn,谢
󳔔,66,󳝟,3,ghdxz,（悄悄的）
󳔕,130,󳝟,3,ghjxn,（芋头）
󳔖,132,󳝟,3,ghpxn,喝（使动）
󳔗,138,󳝟,3,ghgxc,搁、放置
󳔘,243,󳝟,3,ghpxm,（家具、用具、器材）
󳔙,248,󳝟,3,ghfxz,撕、扯（羊毛等）
󳔚,277,󳝟,3,ghgxz,伤心
󳔛,295,󳝟,3,hhjxm,无能、丑陋
󳔜,319,󳝟,3,hhhxz,贵
󳔝,368,󳝟,3,ghyxn,（庆祝）
󳔞,30,󳝟,4,hhfxn,倒毛
󳔟,36,󳝟,4,ghghxn,背（孩子）
󳔠,61,󳝟,4,ghhgxz,逝世
󳔡,82,󳝟,4,hhggxz,接（受）
󳔢,130,󳝟,4,ghfxn,剪
󳔣,141,󳝟,4,hhhgxz,倒（使动）
󳔤,155,󳝟,4,hhhdxm,（哪里）
󳔥,156,󳝟,4,hhgfxz,（夭折）
󳔦,156,󳝟,4,hhhgxn,（（1）经常、天天；（2）哪天；）
󳔧,172,󳝟,4,ghppxm,1、燎；2、烧；
󳔨,238,󳝟,4,hhghxm,（早饭）
󳔩,239,󳝟,4,hhguxn,根
󳔪,261,󳝟,4,ghioxz,（拙脚笨手）
󳔫,261,󳝟,4,hhhhxm,伤、悲
󳔬,266,󳝟,4,ghhgxz,仗恃
󳔭,276,󳝟,4,ghfxz,（汆烫）
󳔮,283,󳝟,4,ghghxn,（马）匹（量词）
󳔯,290,󳝟,4,ghghxm,欢喜、高兴
󳔰,310,󳝟,4,ghhgxn,（虽然）
󳔱,336,󳝟,4,ghhdxm,孵出
󳔲,373,󳝟,4,ghjxz,擂
󳔳,34,󳝟,5,ghghgxz,爸爸、父亲、爹
󳔴,58,󳝟,5,ghgghxm,嫂子
󳔵,119,󳝟,5,hhgthxz,獾（huān）
󳔶,126,󳝟,5,ghgggxz,吊（着）
󳔷,187,󳝟,5,hhhdgxn,明亮
󳔸,211,󳝟,5,hhdxc,张开
󳔹,240,󳝟,5,hhgghxc,（晚餐）
󳔺,276,󳝟,5,ghgjxz,（禾）苗
󳔻,276,󳝟,5,ghkxn,穿、过
󳔼,334,󳝟,5,ghgjxz,（价格）贵
󳔽,334,󳝟,5,ghhhhxv,1、杠（自动）；2、扛（使动）；
󳔾,337,󳝟,5,ghhghxm,骂
󳔿,338,󳝟,5,ghghgxz,境、界
󳕀,339,󳝟,5,ghkxz,1、劝（说）；2、挽、留；
󳕁,345,󳝟,5,ghgjxm,吓跳
󳕂,16,󳝟,6,ghghghxn,（老实、忠厚）
󳕃,56,󳝟,6,ghihohxz,威（风）、威（势）
󳕄,152,󳝟,6,ghhgjxz,1、行、可以；2、（哩岱楼、地名，彝语指云南石林县城）；
󳕅,263,󳝟,6,ghhtghxv,扭（断）
󳕆,208,󳝟,6,hhghghxz,（空间垂直的）下面
󳕇,238,󳝟,6,hhhdxc,（昌盛、发展）
󳕈,238,󳝟,6,hhhghgxn,搬迁、迁（居）
󳕉,240,󳝟,6,hhhfgxm,稻（谷、米）
󳕊,281,󳝟,6,ghffxm,粗（大）
󳕋,336,󳝟,6,ghhghhxm,1、（牲畜）产崽；2、生（蛆）；
󳕌,389,󳝟,6,ghjrxz,（赶紧）
󳕍,32,󳝟,7,fhhghgxz,绊
󳕎,98,󳝟,7,ghghgggxz,剁
󳕏,216,󳝠,2,ghxz,1、剐、剥（皮）；2、刮；
󳕐,59,󳝠,3,ghfxn,1、刮（风）；2、风（流）；
󳕑,184,󳝠,3,gjxc,四（数词）
󳕒,371,󳝠,3,ghpxc,同、齐
󳕓,93,󳝠,4,ghghxm,冬
󳕔,77,󳝠,5,ghhhgxn,（（对神）祝告）
󳕕,293,󳝠,5,ghthhxn,乌（鸦）
󳕖,146,󳝡,2,gthxv,弹（动词）
󳕗,166,󳝡,2,gtfxv,挣、拼搏
󳕘,226,󳝡,3,gtqqxv,1、根源；2、（希幕遮，人名，汉文书中记作天皇）；
󳕙,296,󳝡,4,gtghghxv,虐待、折磨、整治
󳕚,351,󳝡,5,gtfjxv,撤除
󳕛,367,󳝡,5,grhghgxv,首、曲（量词）
󳕜,336,󳝡,7,gthtghthxv,1、灰尘；2、碱；3、凹；
󳕝,147,󳝢,2,hgxc,1、厚；2、稠密；
󳕞,29,󳝢,3,hgdxc,怀孕
󳕟,65,󳝢,3,hgdxz,摇（头）
󳕠,94,󳝢,3,hgqxc,1、热；2、暑；
󳕡,94,󳝢,3,hgfxc,急
󳕢,95,󳝢,3,hghgxc,捏
󳕣,203,󳝢,3,hggxc,围（墙）
󳕤,268,󳝢,3,hghxc,旋顶
󳕥,7,󳝢,4,hgyhxc,板结
󳕦,30,󳝢,4,hgvvxc,（陀螺）
󳕧,75,󳝢,4,hgvvxc,（坟墓）
󳕨,75,󳝢,4,hgjjxc,1、鸡（古语）；2、（飞）禽；3、（家）；
󳕩,136,󳝢,4,hgthxc,1、斗（名词）；2、斗（量词）；
󳕪,204,󳝢,4,hgghxc,1、个（量词）；2、（完全、全部）；
󳕫,228,󳝢,4,hgjxc,这
󳕬,299,󳝢,4,hghhxc,（半夏）
󳕭,345,󳝢,4,hgggxc,棺（材）
󳕮,345,󳝢,4,hgghxc,1、院（落）；2、园；3、（厅）堂；
󳕯,217,󳝢,5,hgjoxz,周（岁、年）
󳕰,228,󳝢,5,hghghxc,（周围）
󳕱,243,󳝢,5,hgkxc,1、剜（wan）；2、遍（量词）；
󳕲,346,󳝢,5,hgjgxc,1、营；2、扎（营）；
󳕳,346,󳝢,5,hggjxc,1、周围；2、轮（量词）；
󳕴,357,󳝢,5,hghfxc,瓦
󳕵,373,󳝢,5,hgfhxc,（砧板）
󳕶,384,󳝢,5,hghghxc,1、夜；2、（日期）；
󳕷,385,󳝢,5,hggjxc,（哨棚、窝棚）
󳕸,82,󳝢,6,hgfjxc,砖
󳕹,84,󳝢,6,hgjggxc,1、轮流；2、（村庄）；3、（“乐作”，彝族的一种舞蹈）；
󳕺,166,󳝢,6,hgfjxc,游逛、走串
󳕻,166,󳝢,6,hgjfxc,1、平整、铲平；2、（和平）；
󳕼,175,󳝢,6,hgjjxc,墨
󳕽,96,󳝢,7,hghffxc,（轻）舂
󳕾,156,󳝢,7,hgjgfxc,松、散
󳕿,375,󳝢,8,hgghhhhhxc,醉
󳖀,144,󳝣,3,hghxn,创（立、始）
󳖁,175,󳝣,3,hgfxz,黑
󳖂,188,󳝣,3,hgyxz,（形容词缀）（累累地）
󳖃,215,󳝣,3,hgjxn,奖赏、赏赐
󳖄,227,󳝣,3,hghxn,菜的词尾
󳖅,335,󳝣,3,hgsxz,扳
󳖆,388,󳝣,3,hggjxz,1、魂魄；2、鬼；3、（螳螂）；
󳖇,24,󳝣,4,hgtfxn,相遇
󳖈,48,󳝣,4,hghgxz,壶、瓶
󳖉,68,󳝣,4,hghvxn,（吩咐）
󳖊,80,󳝣,4,hgjjxn,（睫毛）
󳖋,84,󳝣,4,hgvhxz,撮（量词）
󳖌,98,󳝣,4,hgjxz,（唠叨）
󳖍,175,󳝣,4,hggfxz,深
󳖎,206,󳝣,4,hgthxn,救
󳖏,212,󳝣,4,hgdhxv,（时）刻
󳖐,212,󳝣,4,hgyxz,（眼睁睁）
󳖑,212,󳝣,4,hgghxn,（青木叶，彝族用以浇酒祭神）
󳖒,227,󳝣,4,hgjhxn,（形容嚼食物的动作）
󳖓,229,󳝣,4,hgjhxz,马桑（树）
󳖔,254,󳝣,4,hgffxz,（鲸鱼）
󳖕,255,󳝣,4,hgghxz,睡（使动）
󳖖,272,󳝣,4,hgghxc,生（火）
󳖗,280,󳝣,4,hgghxz,1、扇（子）；2、扇（风）；
󳖘,297,󳝣,4,hgjxz,想念、惦念
